
istat_comune,collegio_camera_id,collegio_camera_nome,fonte_url,fonte_data
017077,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017079,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017081,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017082,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017083,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017084,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017085,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017087,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017089,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017090,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017091,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017093,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017094,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017095,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017096,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017097,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017098,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017099,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017100,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017101,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017102,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017104,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017105,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017106,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017107,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017109,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017110,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017111,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017112,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017114,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017115,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017116,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017117,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017118,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017119,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017120,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017121,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017123,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017124,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017127,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017128,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017130,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017131,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017132,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017134,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017135,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017136,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017139,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017140,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017141,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017142,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017206,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017143,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017144,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017145,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017147,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017148,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017153,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017155,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017156,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017157,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017158,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017161,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017163,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017165,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017168,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017169,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017171,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017173,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017174,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017175,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017176,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017178,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017180,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017181,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017182,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017183,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017185,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017186,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017187,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017188,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017189,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017191,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017193,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017194,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017197,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017198,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017199,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017201,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017202,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017204,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017205,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016003,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016010,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016011,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016013,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016018,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016019,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016020,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016028,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016029,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016040,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016042,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016043,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016044,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016047,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016049,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016053,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016059,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016062,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016063,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016066,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016073,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016075,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016076,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016079,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016081,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016083,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016084,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016087,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016091,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016096,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016097,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016101,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016105,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016113,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016120,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016122,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016126,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016129,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016133,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016135,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016139,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016140,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016141,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016142,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016152,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016153,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016154,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016157,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016167,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016172,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016177,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016183,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016206,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016212,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016216,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016217,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016219,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016222,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016232,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016233,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
016245,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017001,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017004,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017009,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017011,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017013,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017014,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
017020,LOMBARDIA-P03,LOMBARDIA - P03,https://elezionistorico.interno.gov.it/daithome/documenti/opendata/catalogoagid/senato-2022-italia-livcomune.csv,2025-08-17
